2021-12-12 23:02:33,413 INFO    MainThread:16718 [wandb_watch.py:watch():43] Watching
2021-12-12 23:02:33,417 INFO    MainThread:16718 [wandb_init.py:_pause_backend():284] pausing backend
2021-12-12 23:02:33,417 INFO    MainThread:16718 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-12 23:02:33,443 INFO    MainThread:16718 [wandb_init.py:_resume_backend():293] resuming backend
2021-12-12 23:03:12,235 INFO    MainThread:16718 [wandb_init.py:_pause_backend():284] pausing backend
2021-12-12 23:03:12,235 INFO    MainThread:16718 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-12 23:03:12,253 INFO    MainThread:16718 [wandb_init.py:_resume_backend():293] resuming backend
2021-12-12 23:03:14,713 INFO    MainThread:16718 [wandb_init.py:_pause_backend():284] pausing backend
2021-12-12 23:03:14,713 INFO    MainThread:16718 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-12 23:03:14,742 INFO    MainThread:16718 [wandb_init.py:_resume_backend():293] resuming backend
2021-12-12 23:03:14,745 INFO    MainThread:16718 [wandb_init.py:_pause_backend():284] pausing backend
2021-12-12 23:03:14,745 INFO    MainThread:16718 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-12 23:03:14,770 INFO    MainThread:16718 [wandb_init.py:_resume_backend():293] resuming backend
2021-12-12 23:03:14,818 INFO    MainThread:16718 [wandb_init.py:_pause_backend():284] pausing backend
2021-12-12 23:03:14,818 INFO    MainThread:16718 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-12 23:03:14,845 INFO    MainThread:16718 [wandb_init.py:_resume_backend():293] resuming backend
2021-12-12 23:03:14,884 INFO    MainThread:16718 [wandb_init.py:_pause_backend():284] pausing backend
2021-12-12 23:03:14,885 INFO    MainThread:16718 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-12 23:03:14,919 INFO    MainThread:16718 [wandb_init.py:_resume_backend():293] resuming backend
2021-12-12 23:03:14,960 INFO    MainThread:16718 [wandb_init.py:_pause_backend():284] pausing backend
2021-12-12 23:03:14,960 INFO    MainThread:16718 [jupyter.py:save_ipynb():374] not saving jupyter notebook
